OrderPriority,OrderPriorityPrice,Discount,UnitPrice,OrderQuantity,ShippingCost,ProductBaseMargin,Profit
Medium,7,0.06,1,15,1,0.37,3.65
Medium,7,0.1,46,10,5,0.57,211.2
Medium,7,0.07,2,12,1,0.56,10.76
Medium,7,0.02,21,4,3,0.81,63.36
Medium,7,0.03,41,5,17,0.36,50.65
Medium,7,0.08,4,20,2,0.39,22.8
High,10,0.02,5,23,5,0.65,67.45
High,10,0.01,61,58,20,0.63,2173.56
High,10,0.05,4,13,1,0.37,15.64
Medium,7,0.06,162,14,20,0.66,1340.8
High,10,0.01,61,14,20,0.63,509.48
High,10,0.01,881,41,45,0.62,21988.81
Medium,7,0.06,18,4,9,0.4,15.48
High,10,0.01,881,10,45,0.62,5329.1
Medium,7,0.06,18,1,9,0.4,-2.88
Medium,7,0.04,13,5,5,0.4,18.4
High,10,0.01,5,18,6,0.4,29.1
High,10,0.06,9,22,2,0.52,89.08
Low,5,0.09,700,13,24,0.41,2888
Low,5,0.06,21,2,3,0.81,28.5
Low,5,0.06,4,18,5,0.04,-6.58
Low,5,0.02,221,14,65,0.62,1791.4
Medium,7,0.01,86,11,3,0.58,536.22
Low,5,0.09,700,3,24,0.41,648
High,10,0.01,13,17,7,0.38,74.77
Low,5,0.06,7,47,4,0.66,193.4
Low,5,0.03,48,68,7,0.41,1233.32
Not Specified,0,0.1,15,70,5,0.81,740.5
Critical,15,0.08,6,19,8,0.37,25.06
Low,5,0.06,7,12,4,0.66,46.4
Low,5,0.03,48,17,7,0.41,303.08
Critical,15,0.06,56,17,14,0.36,271.6
Not Specified,0,0.09,21,14,7,0.78,195.86
High,10,0.05,6,15,4,0.75,59
High,10,0,8,8,3,0.4,22.6
Medium,7,0.06,20,38,4,0.57,383.6
Medium,7,0.09,10,13,1,0.43,43.2
Medium,7,0.05,6,25,7,0.37,41
Not Specified,0,0.02,38,3,5,0.38,36.04
Medium,7,0.06,20,9,4,0.57,87.8
Medium,7,0.09,10,3,1,0.43,9.2
Not Specified,0,0.05,35,9,8,0.59,162.1
Medium,7,0.01,5,4,5,0.64,7.6
Medium,7,0.08,21,3,9,0.59,23.13
Critical,15,0.08,15,65,13,0.43,328.25
Critical,15,0.08,15,16,13,0.43,71
Low,5,0.01,2,16,3,0.55,14.28
High,10,0.1,7,29,2,0.48,75.14
Not Specified,0,0.05,8,19,5,0.6,78.6
Not Specified,0,0.07,123,5,70,0.74,342.05
High,10,0.1,7,7,2,0.48,16.62
High,10,0.03,2,22,1,0.38,14.4
High,10,0.08,101,1,36,0.62,18.54
Critical,15,0.1,19,14,5,0.37,66.82
Medium,7,0.06,56,20,1,0.55,547.8
Medium,7,0.1,7,14,2,0.38,25.44
Low,5,0.02,14,6,5,0.49,34.48
Not Specified,0,0.06,141,11,24,0.57,767.01
Medium,7,0.09,363,9,20,0.57,1548.16
Medium,7,0.07,29,20,1,0.38,178.8
High,10,0.04,152,86,7,0.74,9143.4
Critical,15,0.01,15,32,5,0.81,379
High,10,0.04,152,22,7,0.74,2333.8
Not Specified,0,0,20,7,4,0.44,57.6
Low,5,0.03,101,20,14,0.37,672.8
High,10,0.08,6,12,5,0.35,14.44
Critical,15,0.01,15,8,5,0.81,91
Low,5,0.09,23,17,9,0.57,178.68
Critical,15,0.06,6,63,10,0.37,107.18
High,10,0.09,4,54,1,0.38,61.64
High,10,0.04,14,86,5,0.46,500.68
High,10,0.03,35,52,5,0.38,632
Critical,15,0.06,6,16,10,0.37,19.76
High,10,0.09,4,14,1,0.38,15.24
High,10,0.04,14,22,5,0.46,124.36
High,10,0.03,35,13,5,0.38,154.25
Low,5,0.1,28,10,2,0.51,112.8
Low,5,0.03,19,9,9,0.37,49.14
Not Specified,0,0.01,20,21,9,0.37,142.2
Not Specified,0,0,1,2,1,0.38,-0.24
Low,5,0.08,27,41,4,0.75,737.69
Medium,7,0.02,35,43,5,0.38,536.8
Medium,7,0.08,126,29,5,0.55,1712.38
High,10,0.09,8,76,9,0.58,288.92
High,10,0.07,15,52,5,0.81,572.2
Low,5,0.03,4,79,1,0.39,112.76
High,10,0.08,22,13,14,0.52,111.84
High,10,0.01,36,20,3,0.39,270.6
High,10,0.06,156,5,9,0.58,396.6
High,10,0.05,219,5,70,0.15,34.03
Low,5,0.08,21,12,2,0.48,98.8
Low,5,0.06,12,13,7,0.35,38.24
Low,5,0.09,4,19,1,0.39,21.8
Low,5,0.08,27,10,4,0.75,176.9
Low,5,0,35,2,2,0.43,28.1
Medium,7,0.02,35,11,5,0.38,133.6
Medium,7,0.08,126,7,5,0.55,409.54
High,10,0.09,8,19,9,0.58,65.48
High,10,0.07,15,13,5,0.81,139.3
Medium,7,0.1,20,20,10,0.49,146
Critical,15,0.1,116,18,6,0.58,996.24
Medium,7,0.07,56,1,52,0.72,-15.6
Low,5,0.02,33,11,2,0.41,139.57
Critical,15,0.08,4,81,5,0.35,82.48
Critical,15,0.04,3,83,1,0.37,81.17
Not Specified,0,0.08,22,9,6,0.5,77.16
Not Specified,0,0.05,7,9,5,0.37,15.16
Low,5,0.02,33,3,2,0.41,36.61
Low,5,0.05,34,9,2,0.45,120.4
Critical,15,0.08,4,20,5,0.35,16.6
Critical,15,0.04,3,21,1,0.37,19.79
Medium,7,0.01,15,15,10,0.38,73.25
Medium,7,0,90,17,42,0.66,967.8
High,10,0.06,20,18,14,0.47,133.6
Critical,15,0.03,8,74,6,0.35,183.44
High,10,0.1,12,2,3,0.55,7.8
Critical,15,0.02,271,9,50,0.77,1779.25
Critical,15,0,4,9,1,0.36,11.96
Critical,15,0.03,8,18,6,0.35,40.08
Critical,15,0.07,8,16,5,0.41,38.52
High,10,0.1,12,1,3,0.55,2.4
High,10,0.02,151,4,14,0.38,203.44
High,10,0,2,7,1,0.56,6.84
Low,5,0.06,68,10,1,0.58,352.6
Low,5,0.09,17,17,2,0.45,102.04
Low,5,0.95,151,3,16,0.7,-129.25
High,10,0.07,56,15,5,0.36,238.6
High,10,0.03,8,8,5,0.6,31.48
Low,5,0.01,3,67,1,0.36,69.35
Low,5,0.01,3,17,1,0.36,16.85
Not Specified,0,0.05,6,18,8,0.37,26.56
High,10,0.08,10,17,5,0.59,81.7
Low,5,0.04,66,2,9,0.56,59.64
Low,5,0.07,8,20,8,0.55,68.8
Not Specified,0,0.08,201,18,4,0.59,1841.18
Low,5,0.05,2,17,5,0.4,6.9
Medium,7,0.05,3,19,2,0.84,43.03
Medium,7,0.03,20,20,4,0.44,160
Medium,7,0.08,6,1,1,0.38,0.8
Critical,15,0.05,9,13,8,0.38,30.61
Medium,7,0.02,100,13,20,0.52,630
Critical,15,0.05,9,3,8,0.38,0.91
High,10,0.1,421,2,20,0.35,190.5
High,10,0.03,244,7,43,0.55,845.16
Critical,15,0.02,151,5,60,0.77,506.25
Medium,7,0.02,100,3,20,0.52,130
Low,5,0.08,95,11,20,0.79,721.95
Medium,7,0.06,6,86,3,0.54,244.68
Medium,7,0,16,38,9,0.49,288.92
Low,5,0.08,95,3,20,0.79,182.35
Medium,7,0.06,6,21,3,0.54,57.48
Medium,7,0,16,10,9,0.49,69.4
High,10,0.03,66,23,9,0.55,780.36
Medium,7,0.09,31,5,3,0.35,37.3
Not Specified,0,0.1,26,86,14,0.6,1104
Not Specified,0,0.09,4,20,1,0.39,23
Not Specified,0,0,126,42,6,0.6,3169.2
Medium,7,0.01,5,47,5,0.66,147.75
Not Specified,0,0.1,26,21,14,0.6,259
Not Specified,0,0.09,4,5,1,0.39,5
Not Specified,0,0,126,10,6,0.6,750
Medium,7,0.01,5,12,5,0.66,34
Not Specified,0,0.02,13,3,14,0.73,13.69
Not Specified,0,0.02,20,20,7,0.49,181
Not Specified,0,0.09,5,12,1,0.8,41.6
Not Specified,0,0.01,100,36,20,0.52,1816
Not Specified,0,0.05,5,36,6,0.36,49.8
Low,5,0.06,84,62,5,0.38,1661.56
Low,5,0.95,159,55,60,0.55,-3558
Not Specified,0,0.01,100,9,20,0.52,439
Not Specified,0,0.05,5,9,6,0.36,7.95
Low,5,0.06,84,15,5,0.38,398.2
Low,5,0.09,159,14,60,0.55,963.96
Not Specified,0,0.02,33,19,9,0.61,360.93
High,10,0.05,12,24,6,0.4,94.8
High,10,0.07,8,71,1,0.36,163.72
Critical,15,0.01,4,66,1,0.37,94.04
Critical,15,0.05,13,66,5,0.82,655.66
High,10,0.05,12,6,6,0.4,19.2
High,10,0.07,8,18,1,0.36,40.76
Low,5,0.03,17,20,9,0.56,171.2
Low,5,0.09,7,22,7,0.37,36.12
Critical,15,0.01,4,16,1,0.37,22.04
Critical,15,0.05,13,16,5,0.82,155.16
Critical,15,0.09,4,64,1,0.55,116.76
Medium,7,0.01,4,9,1,0.37,11.96
Medium,7,0.08,13,5,3,0.6,30.8
Critical,15,0.09,4,16,1,0.55,28.44
Not Specified,0,0.03,5,56,6,0.36,86.4
Not Specified,0,0.01,6,15,1,0.39,33.2
Not Specified,0,0.03,5,14,6,0.36,17.1
Not Specified,0,0.08,121,16,59,0.75,1238.12
Not Specified,0,0.01,6,4,1,0.39,8.12
Not Specified,0,0.08,26,9,6,0.75,150.78
High,10,0.05,101,16,45,0.69,989.24
High,10,0.02,27,20,19,0.44,207.8
Critical,15,0.02,41,53,2,0.42,867.2
High,10,0.03,55,62,7,0.37,1152.4
High,10,0,21,4,12,0.83,57.72
Critical,15,0.02,41,13,2,0.42,211.2
Medium,7,0.1,41,13,20,0.36,118.58
Medium,7,0.03,6,3,1,0.51,7.64
High,10,0.05,11,2,5,0.59,6.88
High,10,0.03,55,15,7,0.37,273.5
Not Specified,0,0.05,321,10,59,0.57,1610.2
Medium,7,0.1,18,46,5,0.54,359.32
Not Specified,0,0.1,16,69,7,0.48,412.52
Medium,7,0.1,18,11,5,0.54,82.12
Not Specified,0,0.1,16,17,7,0.48,96.36
Medium,7,0.02,67,13,20,0.4,310.98
Not Specified,0,0.06,6783,7,24,0.06,-261.41
Not Specified,0,0,8,84,3,0.45,299.4
Low,5,0,1000,35,14,0.06,1911
Low,5,0,171,38,14,0.75,4859.5
Not Specified,0,0.09,14,1,7,0.38,-2.94
Not Specified,0,0.06,6783,2,24,0.06,-91.83
Not Specified,0,0,8,21,3,0.45,72.6
Low,5,0,1000,9,14,0.06,481
Low,5,0,171,10,14,0.75,1268.5
Medium,7,0.03,12,4,6,0.6,21.36
Critical,15,0.02,5,38,6,0.36,58.6
Critical,15,0.02,28,33,9,0.7,619.32
Critical,15,0.03,7,18,3,0.36,38.58
Low,5,0,56,36,5,0.8,1607.8
High,10,0.1,5,20,8,0.05,-13
Critical,15,0.02,5,10,6,0.36,11
Critical,15,0.02,28,8,9,0.7,143.32
Critical,15,0.03,7,5,3,0.36,8.55
Low,5,0,56,9,5,0.8,398.2
Not Specified,0,0.01,62,2,11,0.63,65.88
Not Specified,0,0.1,40,42,4,0.7,1004
Not Specified,0,0.1,30,35,7,0.08,-28
Medium,7,0.08,14,47,7,0.38,190.4
Medium,7,0.09,301,82,14,0.06,-877.87
Medium,7,0,6,38,1,0.55,124.4
Medium,7,0.04,401,82,43,0.71,21987.94
Medium,7,0.06,49,21,4,0.56,510.5
Medium,7,0.08,36,6,6,0.58,102
High,10,0.07,181,7,26,0.59,632.84
High,10,0.04,217,17,64,0.59,1964.95
Not Specified,0,0.1,40,10,4,0.7,236
Medium,7,0.08,14,12,7,0.38,43.4
Low,5,0.06,151,18,30,0.74,1818.24
Low,5,0,500,84,24,0.36,15096
Medium,7,0.01,6,23,9,0.37,40.68
Medium,7,0.06,16,11,5,0.55,81.24
Low,5,0.06,151,5,30,0.74,483.4
Low,5,0.03,3,18,1,0.58,28.7
Low,5,0,500,21,24,0.36,3756
High,10,0.03,145,18,18,0.56,1365.3
Low,5,0.09,65,27,35,0.8,1211.05
Medium,7,0.1,32,12,2,0.42,120.88
Medium,7,0.01,6,9,1,0.39,19.52
Low,5,0.1,7,9,7,0.37,10.01
Critical,15,0.06,9,16,6,0.36,37.2
Low,5,0.05,15,1,8,0.57,-0.2
Low,5,0.08,3,15,1,0.56,20.6
Low,5,0.09,65,7,35,0.8,288.05
Medium,7,0.06,10,19,1,0.37,57.9
Medium,7,0.04,244,22,43,0.55,2694.68
High,10,0,11,13,5,0.36,46.48
High,10,0.95,124,21,52,0.63,-885.28
Critical,15,0.1,14,14,5,0.49,71.44
Low,5,0.06,4,18,1,0.44,26.36
Low,5,0.01,22,64,2,0.43,589.36
Low,5,0.04,55,40,15,0.54,1085
Low,5,0.06,4,5,1,0.44,6.6
Low,5,0.01,22,16,2,0.43,145.84
Low,5,0.04,55,10,15,0.54,260
Low,5,0.05,196,10,9,0.6,1069
High,10,0.02,49,60,54,0.69,1915.8
High,10,0.07,39,60,2,0.54,1097.8
Low,5,0.08,15,18,8,0.39,75.7
Low,5,0.04,5,2,5,0.39,-1.5
Medium,7,0.09,35,53,6,0.49,736
Low,5,0.02,49,40,4,0.56,1054.4
Low,5,0.01,196,9,4,0.6,1036.76
High,10,0.01,79,60,20,0.43,1970.8
High,10,0.05,146,27,52,0.69,2470.88
High,10,0.02,49,15,54,0.69,438.45
High,10,0.07,39,15,2,0.54,272.95
Medium,7,0.06,4,4,49,0.6,-40.36
Low,5,0.09,4,15,1,0.37,15.25
Low,5,0.08,15,5,8,0.39,-3.25
Low,5,0.04,5,1,5,0.39,176
Medium,7,0.09,35,13,6,0.49,260.6
Low,5,0.02,49,10,4,0.56,343.26
Low,5,0.03,206,3,9,0.6,477.7
High,10,0.01,79,15,20,0.43,602.08
High,10,0.05,146,7,52,0.69,7585
Low,5,0.01,146,75,80,0.71,291.36
High,10,0.01,12,42,6,0.6,966
Low,5,0.1,90,20,42,0.66,41.7
Low,5,0.05,5,19,2,0.51,69.44
Critical,15,0.1,9,17,4,0.58,1861.8
Low,5,0.01,146,19,80,0.71,64.8
High,10,0.01,12,10,6,0.6,17.72
Not Specified,0,0.03,6,6,1,0.55,0.67
Critical,15,0.08,7,3,5,0.35,502.84
High,10,0.09,271,3,50,0.77,34.18
Not Specified,0,0,6,19,8,0.37,569.9
Low,5,0.01,101,10,26,0.6,14.16
Critical,15,0.08,8,9,6,0.36,490.48
Not Specified,0,0.08,96,12,74,0.57,725.58
Low,5,0.03,66,21,9,0.56,5856
Not Specified,0,0.08,500,42,24,0.36,229.24
Low,5,0.08,41,12,2,0.55,266.94
Not Specified,0,0.04,71,9,27,0.5,139.1
Not Specified,0,0.1,39,15,13,0.36,1020
High,10,0,100,20,20,0.52,1376
Not Specified,0,0.08,500,10,24,0.36,299.92
Not Specified,0,0.05,84,11,5,0.38,2166.36
Not Specified,0,0.08,206,22,9,0.56,683.96
Medium,7,0.04,49,27,4,0.56,35.4
Medium,7,0.04,10,11,2,0.38,72.42
Medium,7,0.02,2,49,5,0.81,276.06
Not Specified,0,0,47,13,5,0.46,54.52
Critical,15,0.04,8,24,5,0.35,174.36
Medium,7,0.04,49,7,4,0.56,8.2
Medium,7,0.04,10,3,2,0.38,13.96
Medium,7,0.02,2,12,5,0.81,211.8
Medium,7,0.1,36,21,15,0.4,13
Medium,7,0.03,2,20,1,0.38,59.86
Not Specified,0,0,47,3,5,0.46,4933.9
High,10,0.05,501,18,26,0.6,9.88
Critical,15,0.04,8,6,5,0.35,271.14
High,10,0.1,29,21,9,0.56,2268
Medium,7,0.06,66,69,9,0.56,150
Medium,7,0.02,8,38,2,0.52,531.78
Medium,7,0,31,22,7,0.79,861.4
Medium,7,0.06,23,84,8,0.51,63.96
Low,5,0.09,4,58,1,0.37,2796.04
Low,5,0.07,86,64,11,0.58,552
Medium,7,0.06,66,17,9,0.56,30
Medium,7,0.07,6,20,6,0.37,13.22
Medium,7,0.05,219,4,70,0.15,777.54
Low,5,0.02,74,17,15,0.65,38
Medium,7,0.02,8,10,2,0.52,115.45
Medium,7,0,31,5,7,0.79,209.35
Medium,7,0.06,23,21,8,0.51,15.8
Low,5,0.07,86,16,11,0.58,690.76
Low,5,0.05,146,11,80,0.71,979.96
Critical,15,0.1,41,16,3,0.36,167.56
Low,5,0.01,66,9,8,0.59,336.52
Low,5,0.04,7,3,5,0.37,1.93
Low,5,0.03,10,22,3,0.6,122.4
Medium,7,0.1,3,17,1,0.36,12.26
Not Specified,0,0.05,2,5,1,0.6,4.5
Low,5,0.95,146,3,80,0.71,-185.12
Medium,7,0.1,91,21,14,0.36,482.86
Medium,7,0.05,66,14,4,0.59,494.96
Critical,15,0.1,41,4,3,0.36,39.64
Critical,15,0.01,11,12,5,0.36,41.2
High,10,0.02,15,23,4,0.08,16.7
High,10,0.08,86,20,3,0.35,461.4
Low,5,0.05,265,4,18,0.58,543.8
Low,5,0.02,82,12,56,0.6,514.72
Critical,15,0,39,27,2,0.54,566.62
Low,5,0.02,421,80,20,0.35,11094.4
Low,5,0.04,17,87,7,0.81,1131.83
Low,5,0.04,29,17,9,0.42,178.34
Critical,15,0,39,7,2,0.54,145.42
Low,5,0.02,421,20,20,0.35,2758.6
Low,5,0.04,17,22,7,0.81,280.98
Not Specified,0,0.1,131,24,55,0.69,1799.96
Low,5,0,7,46,6,0.69,216.18
Low,5,0.04,32,7,2,0.42,83.12
Medium,7,0.05,881,18,45,0.62,8994.06
Medium,7,0.07,600,75,24,0.37,13476
Critical,15,0.05,91,71,14,0.36,1988.91
Critical,15,0.08,290,17,20,0.56,2346.4
Critical,15,0.08,6,23,5,0.37,35.02
High,10,0.09,91,13,28,0.38,315.07
Not Specified,0,0.1,131,6,55,0.69,408.74
Low,5,0,7,11,6,0.69,47.13
Low,5,0.04,32,2,2,0.42,22.32
Medium,7,0.05,881,5,45,0.62,2465.85
Medium,7,0.07,600,19,24,0.37,3396
Critical,15,0.05,91,18,14,0.36,493.78
Medium,7,0.01,23,11,17,0.39,79.14
Low,5,0,6,16,1,0.6,56.6
Low,5,0.03,6,46,5,0.36,86.08
Not Specified,0,0.02,61,16,20,0.38,331.36
Not Specified,0,0.04,12,21,2,0.55,126.52
Critical,15,0.01,181,17,24,0.74,2222.21
Medium,7,0.01,23,3,17,0.39,9.22
Low,5,0.05,5,1,7,0.36,-5.45
Low,5,0,6,4,1,0.6,13.4
Low,5,0.03,6,11,5,0.36,16.78
Not Specified,0,0.03,11,10,5,0.59,56.6
High,10,0.03,3,20,1,0.58,32
High,10,0.05,6,86,9,0.37,156.12
Not Specified,0,0.02,8,10,9,0.4,21.4
High,10,0.05,6,22,9,0.37,33.24
High,10,0.03,9,9,2,0.4,27.97
Not Specified,0,0.09,12,22,5,0.58,124.36
High,10,0.08,10,2,2,0.38,4
Low,5,0.07,11,17,3,0.57,90.5
Not Specified,0,0.02,41,14,6,0.36,724.56
Not Specified,0,0.06,131,8,30,0.78,2593.28
Critical,15,0.06,151,27,16,0.7,378
Critical,15,0.01,20,43,9,0.46,5.6
Low,5,0.04,5,58,6,0.08,289.56
Low,5,0.06,16,61,13,0.37,187.64
Low,5,0.04,7,86,5,0.36,65.24
Low,5,0.09,6,43,7,0.37,70.68
Critical,15,0.06,16,14,1,0.38,-280.25
Critical,15,0.95,151,7,16,0.7,90
Critical,15,0.01,20,11,9,0.46,-3.2
Low,5,0.04,5,14,6,0.08,61.4
Low,5,0.06,16,15,13,0.37,44.28
Low,5,0.04,7,22,5,0.36,13
Low,5,0.1,16,3,11,0.6,26.8
Low,5,0.02,11,5,4,0.58,98.36
Low,5,0.06,4,76,5,0.4,1301.2
Not Specified,0,0,120,29,56,0.39,1817.68
Not Specified,0,0.02,36,61,5,0.85,-219.48
High,10,0.95,44,14,47,0.67,365.2
Low,5,0.04,45,16,2,0.55,39.85
Critical,15,0.08,9,15,2,0.39,20.84
Low,5,0.06,4,19,5,0.4,1142.08
Not Specified,0,0.1,161,14,30,0.62,271.6
Not Specified,0,0,120,7,56,0.39,443.2
Not Specified,0,0.02,36,15,5,0.85,918.92
High,10,0.04,43,67,3,0.36,550.9
High,10,0.06,23,54,8,0.51,193.64
Critical,15,0.03,4,88,7,0.6,1548
Critical,15,0.03,100,32,20,0.52,192.92
Critical,15,0.01,12,49,7,0.35,230.92
High,10,0.04,43,17,3,0.36,136.9
High,10,0.06,23,14,8,0.51,702.86
Not Specified,0,0.08,126,11,4,0.59,176.44
High,10,0.08,27,16,5,0.5,57.36
High,10,0.08,12,12,6,0.52,119.52
High,10,0.09,28,14,2,0.4,43.16
Critical,15,0.03,4,22,7,0.6,372
Critical,15,0.03,100,8,20,0.52,41.96
Critical,15,0.01,12,12,7,0.35,100.34
Not Specified,0,0.02,17,14,2,0.45,374.32
Not Specified,0,0,16,56,2,0.42,27.24
Not Specified,0,0.02,17,4,2,0.45,92.08
Not Specified,0,0,16,14,2,0.42,561.9
Not Specified,0,0.05,90,11,42,0.66,263.44
Not Specified,0,0.02,156,3,8,0.6,294.3
Low,5,0.03,11,70,6,0.42,8228.5
Low,5,0.08,141,90,20,0.73,44.6
High,10,0.04,4,40,5,0.35,2128.18
High,10,0.09,61,58,30,0.7,1340
High,10,0.1,100,34,20,0.5,138.36
High,10,0.03,4,79,7,0.49,15.5
High,10,0.04,1,50,1,0.37,71.22
Low,5,0.03,11,18,6,0.42,2087.95
Low,5,0.08,141,23,20,0.73,7.4
High,10,0.04,4,10,5,0.35,86.75
Not Specified,0,0.05,285,1,70,0.6,189.16
Not Specified,0,0.02,71,18,69,0.68,774.48
Low,5,0.03,178,4,20,0.55,350.24
Critical,15,0.03,66,11,9,0.6,404.82
High,10,0.09,61,14,30,0.7,490.94
High,10,0.1,100,9,20,0.5,340
High,10,0.04,1,13,1,0.37,3.29
Medium,7,0.07,8,70,4,0.42,192
Medium,7,0.07,8,18,4,0.42,46.4
Critical,15,0,7,19,4,0.68,86.44
Low,5,0.03,6,4,8,0.4,0.88
Low,5,0.04,60,22,4,0.57,695.6
Critical,15,0.1,3,5,1,0.54,5.6
Not Specified,0,0.1,2,6,3,0.82,5.64
Medium,7,0.02,165,83,20,0.59,7786.15
Medium,7,0.02,14,13,7,0.52,84
High,10,0.03,61,11,49,0.59,326.76
High,10,0.02,291,10,69,0.67,1822.5
High,10,0.1,8,20,5,0.6,75
Critical,15,0.1,4,5,1,0.39,4.8
Low,5,0.02,4,49,1,0.39,54
Critical,15,0.08,5,40,2,0.36,-124.75
Critical,15,0.07,419,10,20,0.05,316.57
Not Specified,0,0.07,41,21,2,0.44,2006.96
Not Specified,0,0.02,196,19,4,0.56,-40.2
Critical,15,0.05,4,4,49,0.6,224.58
Critical,15,0.04,21,18,6,0.65,0.16
Critical,15,0.1,4,1,1,0.39,12
Critical,15,0.08,5,10,2,0.36,-40.95
Critical,15,0.07,419,2,20,0.05,2598.6
Medium,7,0.03,401,20,48,0.36,1.6
Medium,7,0.08,5,2,4,0.64,124.2
Low,5,0.04,38,10,5,0.38,595.56
Low,5,0,86,12,3,0.58,649.2
Not Specified,0,0.07,44,40,2,0.44,53.92
Low,5,0.04,39,3,35,0.8,1379.2
Medium,7,0.09,152,13,4,0.79,160.8
Not Specified,0,0.07,44,10,2,0.44,97.88
Medium,7,0.07,421,1,20,0.35,61.77
Medium,7,0.05,161,1,30,0.62,350.12
High,10,0,31,18,7,0.64,490.8
High,10,0.09,196,5,9,0.6,25.46
Critical,15,0.05,3,18,1,0.54,299.56
Critical,15,0.04,12,47,5,0.58,-25.3
Critical,15,0.09,30,61,7,0.08,2940.2
Critical,15,0.03,95,41,20,0.79,2381
Low,5,0.02,450,15,49,0.38,22.02
Low,5,0.1,11,6,9,0.57,1307.38
Low,5,0.1,401,13,48,0.36,189.24
Low,5,0,21,16,9,0.59,72.76
Critical,15,0.04,12,12,5,0.58,-11.5
Critical,15,0.09,30,15,7,0.08,25.5
Medium,7,0.03,10,7,6,0.48,464
Medium,7,0.05,259,4,54,0.55,228
Low,5,0.06,116,4,4,0.56,18.16
Not Specified,0,0.09,53,1,20,0.81,299.8
Not Specified,0,0.05,31,14,4,0.75,-7.05
Not Specified,0,0.09,5,21,6,0.08,71.5
Low,5,0.03,305,15,20,0.05,3
Medium,7,0.03,10,2,6,0.48,75.5
Medium,7,0.05,259,1,54,0.55,6652.2
Critical,15,0.01,111,86,30,0.71,1679.4
Critical,15,0.01,111,22,30,0.71,68.44
Low,5,0.06,4,56,1,0.37,50.6
High,10,0.08,16,9,7,0.48,98.45
Low,5,0.06,41,5,2,0.55,16.36
Low,5,0.06,4,14,1,0.37,5.8
High,10,0.08,16,2,7,0.48,18.09
Low,5,0.06,41,1,2,0.55,29.5
Low,5,0.06,5,14,2,0.51,948.03
Low,5,0.05,49,59,6,0.38,271.8
Medium,7,0.1,20,52,9,0.37,236.55
Low,5,0.05,49,15,6,0.38,3
Not Specified,0,0.07,6,5,6,0.37,884.75
Low,5,0.07,77,25,20,0.54,171.28
Low,5,0,6,83,8,0.36,6.23
Low,5,0.1,7,7,7,0.37,71.52
Low,5,0.07,77,6,20,0.54,197.14
Low,5,0,6,21,8,0.36,37.36
Low,5,0.07,131,6,55,0.69,432.32
Low,5,0.04,5,23,3,0.36,33.8
Medium,7,0.05,811,16,16,0.56,6601.76
Medium,7,0.03,161,19,35,0.72,2075.71
Low,5,0.1,7,2,7,0.37,-3.22
Low,5,0.02,4,12,1,0.39,16.76
Low,5,0.04,2,6,5,0.81,4.24
Low,5,0.02,219,13,70,0.15,285.88
Medium,7,0.02,19,6,13,0.39,29.18
Not Specified,0,0.04,3500,14,24,0.37,16146
Not Specified,0,0.03,167,11,35,0.85,1471.34
High,10,0.09,5,16,2,0.36,19.6
High,10,0,260,11,67,0.65,1792
High,10,0,368,43,20,0.05,771.2
High,10,0.07,4,88,1,0.39,111.64
High,10,0.03,401,65,76,0.6,14781.05
Critical,15,0.1,31,5,9,0.4,37.5
Not Specified,0,0.04,3500,4,24,0.37,4596
Not Specified,0,0.03,167,3,35,0.85,375.82
High,10,0.09,5,4,2,0.36,3.4
High,10,0,260,3,67,0.65,440
High,10,0,368,11,20,0.05,182.4
High,10,0.07,4,22,1,0.39,27.16
High,10,0.95,401,16,76,0.6,-2321.6
Low,5,0.04,41,85,9,0.59,1907.75
Low,5,0.1,201,22,24,0.58,2098.56
Low,5,0.02,4,7,1,0.51,12.72
Low,5,0.06,15,34,4,0.08,6.2
Low,5,0,9,41,8,0.38,132.22
Low,5,0.03,178,27,20,0.55,2479.12
Low,5,0.07,7,41,2,0.38,86.97
Low,5,0.08,14,59,7,0.08,-7
Low,5,0.04,41,21,9,0.59,464.55
Low,5,0.1,201,5,24,0.58,458.4
Low,5,0.02,4,2,1,0.51,2.92
Low,5,0.06,15,9,4,0.08,-1.3
Low,5,0,9,10,8,0.38,26.2
Low,5,0.03,178,7,20,0.55,627.92
Low,5,0.07,7,10,2,0.38,19.7
Low,5,0.08,14,15,7,0.08,-7
Not Specified,0,0.06,66,16,4,0.55,513.44
High,10,0.03,6,4,8,0.37,0.16
Critical,15,0.06,7,9,2,0.4,19.42
High,10,0.06,196,23,4,0.6,2430.32
High,10,0.06,173,6,20,0.08,0.76
Critical,15,0.03,3,7,1,0.08,0.05
Low,5,0.09,100,49,20,0.52,2087
Low,5,0.09,100,12,20,0.52,496
Not Specified,0,0.09,6,56,2,0.51,139.12
Not Specified,0,0.04,3,65,1,0.56,100.4
Low,5,0.05,36,68,15,0.4,841.8
Critical,15,0.06,44,21,9,0.58,471.48
Critical,15,0.06,126,5,8,0.57,313.3
High,10,0.02,15,8,11,0.36,29.8
High,10,0.01,301,18,55,0.55,2870.72
Medium,7,0.07,35,4,8,0.57,62
Medium,7,0.03,15,4,28,0.76,15.8
Not Specified,0,0.09,6,14,2,0.51,33.28
Not Specified,0,0.04,3,16,1,0.56,23.96
Not Specified,0,0.04,112,6,69,0.63,327.48
Low,5,0.05,36,17,15,0.4,199.2
Medium,7,0,47,25,5,0.46,535.5
